Weather Station,Count
700632-99999,2
749372-99999,2
649220-99999,2
728925-99999,2
723751-99999,2
999999-14838,2
722048-99999,2
999999-14831,2
044520-99999,2
998710-99999,2
749409-99999,2
038250-99999,2
692494-99999,2
266360-99999,2
404670-99999,2
720129-99999,2
720956-99999,2
722151-99999,2
999999-24246,2
105330-99999,2
060130-99999,2
720455-99999,2
720329-99999,2
999999-24285,2
990174-99999,2
164535-99999,2
720607-99999,2
121430-99999,2
044580-99999,2
335500-99999,2
749483-99999,2
997271-99999,2
999999-14753,2
A00026-94297,2
100290-99999,2
999999-14774,2
719174-99999,2
999999-14799,2
720911-99999,2
690964-99999,2
859311-99999,2
358890-99999,2
718754-99999,2
998266-99999,2
695474-99999,2
749168-99999,2
517060-99999,2
749383-99999,2
720633-99999,2
994027-99999,2
720722-99999,2
999999-24129,2
999999-24122,2
999999-24163,2
749446-99999,2
681090-99999,2
103193-99999,2
693054-99999,2
994009-99999,2
484506-99999,2
166931-99999,2
725891-99999,2
296300-99999,2
700631-99999,2
A00012-63879,2
584030-99999,2
899610-99999,2
723884-93218,2
074701-99999,2
998221-99999,2
725711-99999,2
749512-99999,2
589330-99999,2
025810-99999,2
749252-99999,2
997363-99999,2
999999-24018,2
720343-99999,2
722133-99999,2
488966-99999,2
713715-99999,2
720307-99999,2
749513-99999,2
749183-99999,2
305440-99999,2
841770-99999,2
998258-99999,2
999999-26539,2
749302-99999,2
749271-99999,2
073930-99999,2
720306-99999,2
766714-99999,2
837690-99999,2
720276-99999,2
727577-99999,2
702719-99999,2
722344-99999,2
720274-99999,2
718141-99999,2
999999-26540,2
466888-99999,2
749532-99999,2
559850-99999,2
161440-99999,2
060460-99999,2
720326-99999,2
718985-99999,2
697954-99999,2
692654-99999,2
325380-99999,2
725681-24019,2
720921-99999,2
119060-99999,2
716246-99999,2
720659-99999,2
720959-99999,2
749109-99999,2
998431-99999,2
720324-99999,2
842400-99999,2
720170-99999,2
997365-99999,2
999999-26458,2
722188-99999,2
997276-99999,2
377340-99999,2
994974-99999,2
740355-99999,2
290160-99999,2
064511-99999,2
720602-99999,2
682200-99999,2
749408-99999,2
749250-99999,2
649620-99999,2
697394-99999,2
801753-99999,2
647200-99999,2
601460-99999,2
724836-99999,2
259180-99999,2
130680-99999,2
997902-99999,2
606810-99999,2
720413-99999,2
962215-99999,2
227840-99999,2
997189-99999,2
176051-99999,2
702987-99999,2
722202-99999,2
722086-99999,2
592590-99999,2
433160-99999,2
720291-99999,2
691444-99999,2
720854-99999,2
949999-00152,2
719176-99999,2
949999-00183,2
123610-99999,2
997832-99999,2
037951-99999,2
940900-99999,2
810025-99999,2
407315-99999,2
999999-04854,2
788250-99999,2
720309-99999,2
788077-99999,2
158430-99999,2
701331-99999,2
723082-99999,2
602001-99999,2
093960-99999,2
804333-99999,2
702795-99999,2
722131-99999,2
949999-00236,2
719821-99999,2
722305-99999,2
126914-99999,2
949999-00241,2
949999-00243,2
409100-99999,2
949999-00261,2
999999-53854,2
999999-53867,2
720172-99999,2
036883-99999,2
749510-99999,2
724975-99999,2
949999-00068,2
702758-99999,2
949999-00095,2
618760-99999,2
949999-00032,2
722168-99999,2
749378-99999,2
527440-99999,2
010617-99999,2
949999-00048,2
713315-99999,2
720272-99999,2
749374-99999,2
409843-99999,2
205780-99999,2
070440-99999,2
996590-99999,2
409750-99999,2
725257-99999,2
999999-04782,2
042240-99999,2
722342-99999,2
232203-99999,2
998256-99999,2
749180-99999,2
949999-00117,2
723274-99999,2
727100-99999,2
690884-99999,2
718455-99999,2
638100-99999,2
484565-99999,2
838930-99999,2
740001-99999,2
720917-99999,2
997291-99999,2
720954-99999,2
303700-99999,2
720487-99999,2
483035-99999,2
724751-99999,2
720624-99999,2
484776-99999,2
997050-99999,2
154640-99999,2
722027-99999,2
472760-99999,2
682513-99999,2
486580-99999,2
994830-99999,2
719495-99999,2
293650-99999,2
997217-99999,2
994066-99999,2
409330-99999,2
720539-99999,2
576140-99999,2
722172-99999,2
024020-99999,2
997191-99999,2
722324-99999,2
728645-99999,2
720257-99999,2
701213-99999,2
871271-99999,2
998171-99999,2
111910-99999,2
920147-99999,2
997243-99999,2
577250-99999,2
107110-99999,2
949999-00351,2
949999-00352,2
949999-00353,2
949999-00360,2
409739-99999,2
722399-99999,2
076580-99999,2
033950-99999,2
105325-99999,2
279870-99999,2
949999-00310,2
722361-99999,2
749006-99999,2
720168-99999,2
720446-99999,2
898670-99999,2
722309-12990,2
725827-94190,2
841890-99999,2
720596-99999,2
162100-99999,2
722157-99999,2
720261-99999,2
033961-99999,2
720587-99999,2
722005-99999,2
749430-99999,2
725648-99999,2
999999-41413,2
999999-41412,2
720472-99999,2
718663-99999,2
722042-99999,2
379260-99999,2
076304-99999,2
108051-99999,2
084890-99999,2
720674-99999,2
986545-99999,2
480890-99999,2
720741-99999,2
749239-99999,2
720302-99999,2
720865-99999,2
378250-99999,2
467470-99999,2
420630-99999,2
386840-99999,2
023640-99999,2
093560-99999,2
722194-99999,2
249520-99999,2
998195-99999,2
720426-99999,2
071704-99999,2
998340-99999,2
094550-99999,2
702628-99999,2
722972-99999,2
873360-99999,2
719165-99999,2
722033-99999,2
082211-99999,2
718233-99999,2
722129-99999,2
846655-99999,2
690280-99999,2
725841-99999,2
418600-99999,2
722099-99999,2
997463-99999,2
725541-99999,2
424720-99999,2
997726-99999,2
749152-99999,2
671280-99999,2
999999-41227,2
992680-99999,2
027150-99999,2
747756-99999,2
994972-99999,2
997196-99999,2
433340-99999,2
061400-99999,2
749063-99999,2
703655-99999,2
741830-99999,2
995080-99999,2
484267-99999,2
366770-99999,2
175210-99999,2
999999-41024,2
720137-99999,2
716248-99999,2
999999-41068,2
157720-99999,2
489110-99999,2
718213-99999,2
035490-99999,2
616540-99999,2
994022-99999,2
994024-99999,2
749380-99999,2
722177-99999,2
997376-99999,2
623690-99999,2
475860-99999,2
010987-99999,2
728956-99999,2
749506-99999,2
171983-99999,2
010985-99999,2
724631-99999,2
680150-99999,2
997274-99999,2
720296-99999,2
162950-99999,2
998425-99999,2
689140-99999,2
419280-99999,2
720259-99999,2
720313-99999,2
036250-99999,2
478340-99999,2
998214-99999,2
722044-99999,2
720263-99999,2
203010-99999,2
698384-99999,2
697204-99999,2
661200-99999,2
160015-99999,2
683710-99999,2
718724-99999,2
690934-99999,2
716215-99999,2
858190-99999,2
997791-99999,2
406379-99999,2
695419-99999,2
696264-99999,2
722155-99999,2
484306-99999,2
997352-99999,2
994850-99999,2
040100-99999,2
703053-99999,2
025960-99999,2
749241-99999,2
749187-99999,2
720648-99999,2
722122-99999,2
997298-99999,2
403690-99999,2
721045-99999,2
720615-99999,2
722192-99999,2
860700-99999,2
702091-99999,2
682883-99999,2
997252-99999,2
110520-99999,2
749528-99999,2
722107-99999,2
942770-99999,2
375970-99999,2
484778-99999,2
722092-99999,2
749030-99999,2
403820-99999,2
693840-99999,2
872200-99999,2
720285-99999,2
998184-99999,2
725024-99999,2
715131-99999,2
040070-99999,2
998540-99999,2
678813-99999,2
692504-99999,2
489306-99999,2
998173-99999,2
720637-99999,2
024300-99999,2
711015-99999,2
722333-99999,2
407821-99999,2
749476-99999,2
693084-99999,2
934710-99999,2
599580-99999,2
718813-99999,2
473040-99999,2
027830-99999,2
471470-99999,2
700001-99999,2
474150-99999,2
703888-99999,2
131290-99999,2
720852-99999,2
419310-99999,2
722144-99999,2
625760-99999,2
720385-99999,2
722018-99999,2
999999-94740,1
720334-99999,1
999999-94737,1
999999-94733,1
999999-94723,1
999999-94724,1
999999-94726,1
999999-94720,1
999999-94721,1
693960-99999,1
999999-94790,1
999999-94772,1
071411-99999,1
438470-99999,1
999999-94761,1
763616-99999,1
997391-99999,1
749367-99999,1
742066-99999,1
998479-99999,1
852001-99999,1
999999-94709,1
999999-94700,1
749261-99999,1
749311-99999,1
960450-99999,1
745960-99999,1
718553-99999,1
998249-99999,1
997441-99999,1
471660-99999,1
723825-99999,1
032640-99999,1
749174-99999,1
680281-99999,1
912330-99999,1
471115-99999,1
999999-94624,1
999999-94626,1
999999-94623,1
998287-99999,1
403810-99999,1
999999-94601,1
692854-99999,1
095510-99999,1
722198-99999,1
998478-99999,1
994019-99999,1
645525-99999,1
690574-99999,1
749366-99999,1
690854-99999,1
997509-99999,1
997074-99999,1
420750-99999,1
023980-99999,1
997911-99999,1
997913-99999,1
999999-45714,1
999999-45715,1
997546-99999,1
713725-99999,1
377351-99999,1
997267-99999,1
749279-99999,1
997405-99999,1
912840-99999,1
670650-99999,1
746943-99999,1
998285-99999,1
726704-99999,1
992016-99999,1
998335-99999,1
711406-99999,1
997671-99999,1
694240-99999,1
749541-99999,1
722334-99999,1
804763-99999,1
124710-99999,1
749139-99999,1
997229-99999,1
376370-99999,1
996650-99999,1
997160-99999,1
573550-99999,1
998248-99999,1
879490-99999,1
489488-99999,1
847710-99999,1
273700-99999,1
801005-99999,1
539380-99999,1
998337-99999,1
305450-99999,1
722247-99999,1
723123-99999,1
997318-99999,1
997316-99999,1
587600-99999,1
718009-99999,1
109353-99999,1
744660-99999,1
307500-99999,1
685630-99999,1
715620-99999,1
998181-99999,1
695033-99999,1
489305-99999,1
840515-99999,1
749263-99999,1
024730-99999,1
749417-99999,1
840320-99999,1
804255-99999,1
567770-99999,1
749137-99999,1
722054-99999,1
474030-99999,1
867125-99999,1
747960-99999,1
722141-99999,1
029244-99999,1
720946-99999,1
749415-99999,1
998700-99999,1
317360-99999,1
404040-99999,1
999999-21510,1
746941-99999,1
786260-99999,1
720948-99999,1
749502-99999,1
749504-99999,1
344731-99999,1
725160-99999,1
621130-99999,1
724462-99999,1
997480-99999,1
106460-99999,1
997722-99999,1
997443-99999,1
990142-99999,1
911649-99999,1
038590-99999,1
714109-99999,1
749419-99999,1
997507-99999,1
997499-99999,1
725349-94982,1
749085-99999,1
690150-99999,1
697644-99999,1
483815-99999,1
726839-94196,1
723122-99999,1
720561-99999,1
726656-99999,1
997458-99999,1
433730-99999,1
998650-99999,1
997914-99999,1
766583-99999,1
998198-99999,1
997077-99999,1
998439-99999,1
720424-99999,1
997073-99999,1
722654-99999,1
075173-99999,1
764916-99999,1
209700-99999,1
997269-99999,1
071465-99999,1
999999-94298,1
999999-94299,1
999999-94282,1
999999-94285,1
999999-94281,1
473150-99999,1
711024-99999,1
082620-99999,1
015000-99999,1
998476-99999,1
998283-99999,1
011051-99999,1
024220-99999,1
690814-99999,1
999999-94236,1
723928-99999,1
404460-99999,1
997915-99999,1
723493-99999,1
999999-94276,1
999999-94273,1
999999-94274,1
409530-99999,1
749277-99999,1
999999-94266,1
999999-94261,1
999999-94263,1
749278-99999,1
999999-94248,1
718043-99999,1
115351-99999,1
998438-99999,1
833470-99999,1
804215-99999,1
713407-99999,1
011841-99999,1
273460-99999,1
749262-99999,1
720528-99999,1
997177-99999,1
747350-99999,1
999999-94195,1
999999-94196,1
999999-94197,1
999999-94190,1
990158-99999,1
999999-94187,1
999999-94184,1
999999-94182,1
749329-99999,1
999999-94176,1
999999-94178,1
720439-99999,1
999999-11803,1
749455-99999,1
999999-94161,1
999999-94163,1
999999-11806,1
022120-99999,1
999999-94119,1
721036-99999,1
999999-82101,1
710935-99999,1
999999-94129,1
408785-99999,1
024540-99999,1
998338-99999,1
749221-99999,1
311830-99999,1
615680-99999,1
999999-11610,1
010071-99999,1
722109-99999,1
999999-11639,1
992013-99999,1
998334-99999,1
406109-99999,1
037061-99999,1
747681-99999,1
877681-99999,1
719677-99999,1
999999-94073,1
999999-94076,1
648821-99999,1
999999-94062,1
999999-94063,1
749136-99999,1
999999-94055,1
999999-94056,1
999999-94057,1
999999-94051,1
999999-94052,1
999999-94053,1
999999-94054,1
999999-94050,1
415760-99999,1
999999-94040,1
999999-94041,1
559910-99999,1
999999-11704,1
702605-99999,1
992017-99999,1
766724-99999,1
749229-99999,1
374520-99999,1
937960-99999,1
762864-99999,1
999999-94038,1
999999-94039,1
999999-94030,1
749225-99999,1
999999-94028,1
999999-94023,1
999999-94025,1
847750-99999,1
287751-99999,1
999999-94015,1
999999-94017,1
634723-99999,1
762533-99999,1
762254-99999,1
717154-99999,1
722051-99999,1
997418-99999,1
125320-99999,1
749325-99999,1
992012-99999,1
631100-99999,1
749362-99999,1
998322-99999,1
025430-99999,1
692484-99999,1
286250-99999,1
592730-99999,1
997492-99999,1
720193-99999,1
997725-99999,1
718059-99999,1
680010-99999,1
997409-99999,1
040831-99999,1
749083-99999,1
768486-99999,1
720289-99999,1
767756-99999,1
267460-99999,1
997811-99999,1
068470-99999,1
812060-99999,1
092770-99999,1
010720-99999,1
997867-99999,1
940820-99999,1
997724-99999,1
997445-99999,1
749467-99999,1
013471-99999,1
486310-99999,1
720522-99999,1
977895-99999,1
101250-99999,1
830320-99999,1
843470-99999,1
021850-99999,1
749361-99999,1
108523-99999,1
208440-99999,1
123740-99999,1
725218-99999,1
125310-99999,1
483818-99999,1
862940-99999,1
788075-99999,1
732010-99999,1
682903-99999,1
720271-99999,1
692984-99999,1
761601-99999,1
997079-99999,1
700365-99999,1
911720-99999,1
720521-99999,1
744859-99999,1
720617-99999,1
718174-99999,1
999999-96402,1
999999-96401,1
879170-99999,1
749496-99999,1
997483-99999,1
997367-99999,1
740610-99999,1
722102-99999,1
722013-99999,1
789240-99999,1
999999-13910,1
999999-13919,1
999999-13917,1
999999-13920,1
999999-13926,1
999999-13925,1
999999-13932,1
999999-13930,1
999999-13945,1
999999-13944,1
100065-99999,1
999999-13940,1
698144-99999,1
997456-99999,1
997071-99999,1
711122-99999,1
710804-99999,1
749324-99999,1
703061-99999,1
722004-99999,1
998299-99999,1
722387-99999,1
721031-99999,1
997444-99999,1
634763-99999,1
720933-99999,1
937510-99999,1
167140-99999,1
586440-99999,1
011040-99999,1
997813-99999,1
578340-99999,1
722147-99999,1
415260-99999,1
718881-99999,1
749500-99999,1
999999-23202,1
999999-23224,1
999999-23250,1
999999-23243,1
296210-99999,1
010671-99999,1
719204-99999,1
999999-23259,1
999999-23257,1
671350-99999,1
092810-99999,1
741310-99999,1
999999-13806,1
723761-99999,1
999999-13809,1
999999-13812,1
999999-13815,1
642640-99999,1
999999-13824,1
999999-13827,1
999999-13825,1
999999-13829,1
999999-13839,1
999999-13837,1
998333-99999,1
999999-13857,1
304340-99999,1
769045-99999,1
999999-13864,1
722273-99999,1
484085-99999,1
998428-99999,1
801755-99999,1
726887-99999,1
696614-99999,1
308330-99999,1
999999-13902,1
219610-99999,1
999999-13909,1
727430-99999,1
999999-23277,1
579600-99999,1
999999-23289,1
876190-99999,1
749508-99999,1
576670-99999,1
749009-99999,1
720944-99999,1
999999-13758,1
999999-13759,1
720529-99999,1
022271-99999,1
999999-13766,1
999999-13764,1
999999-13763,1
999999-13762,1
411070-99999,1
997595-99999,1
999999-13775,1
110050-99999,1
999999-13786,1
999999-23109,1
722204-99999,1
999999-23131,1
474870-99999,1
999999-23149,1
474320-99999,1
999999-13701,1
827710-99999,1
999999-13713,1
999999-13711,1
999999-25715,1
999999-13747,1
421780-99999,1
830580-99999,1
997178-99999,1
997256-99999,1
696094-99999,1
997535-99999,1
417380-99999,1
786400-99999,1
714141-99999,1
919483-99999,1
477725-99999,1
693454-99999,1
749269-99999,1
690764-99999,1
999999-23173,1
489840-99999,1
999999-23177,1
999999-23193,1
722241-99999,1
999999-23186,1
711034-99999,1
720781-99999,1
749400-99999,1
604653-99999,1
997394-99999,1
632480-99999,1
720433-99999,1
999999-25628,1
999999-25629,1
999999-25623,1
997179-99999,1
997319-99999,1
089170-99999,1
232202-99999,1
997957-99999,1
749272-99999,1
749360-99999,1
728885-99999,1
413580-99999,1
781200-99999,1
998477-99999,1
999999-23002,1
275243-99999,1
631080-99999,1
067260-99999,1
999999-23020,1
692994-99999,1
101440-99999,1
433080-99999,1
997672-99999,1
999999-13601,1
024780-99999,1
234711-99999,1
101225-99999,1
749300-99999,1
999999-23033,1
999999-23036,1
643700-99999,1
998289-99999,1
999999-23053,1
997545-99999,1
998288-99999,1
746180-99999,1
999999-23078,1
999999-23077,1
999999-23091,1
913640-99999,1
722626-99999,1
999999-23097,1
024390-99999,1
999999-25508,1
999999-25516,1
999999-25518,1
999999-25519,1
999999-25513,1
426690-99999,1
652510-99999,1
404180-99999,1
984360-99999,1
165700-99999,1
111860-99999,1
108055-99999,1
620115-99999,1
483816-99999,1
713955-99999,1
692434-99999,1
489485-99999,1
694616-99999,1
749312-99999,1
992011-99999,1
998489-99999,1
416460-99999,1
749260-99999,1
459090-99999,1
470699-99999,1
070023-99999,1
370061-99999,1
997723-99999,1
997958-99999,1
694190-99999,1
103760-99999,1
366040-99999,1
688183-99999,1
998466-99999,1
720344-99999,1
990063-99999,1
862200-99999,1
311320-99999,1
420280-99999,1
749401-99999,1
475805-99999,1
631410-99999,1
717570-99999,1
523430-99999,1
749357-99999,1
723762-99999,1
489525-99999,1
749268-99999,1
